label,m,x,y,z
1,255832330.5,1.854308453,-180900783.5,180900767.9
1,255832330.8,1.581774215,-180900784,180900768
1,255832330.8,1.56186214,-180900783.9,180900768
1,255832325,-0.919420554,-180900777.8,180900765.9
1,255832330.5,1.998403752,-180900783.5,180900767.9
1,255832330.6,1.636946169,-180900783.7,180900767.9
1,255832330.7,1.496324514,-180900783.8,180900768
1,255832330.8,1.464921111,-180900784,180900768
1,255832329,0.690009256,-180900775.1,180900774.2
1,255832330.8,1.514605042,-180900783.9,180900768
1,255832330.4,1.426169966,-180900783.5,180900767.8
1,255832330.1,1.823104961,-180900783.2,180900767.8
1,255832329.8,0.812415957,-180900773.7,180900776.8
1,255832329.7,0.359022037,-180900781.3,180900769
1,255832328,1.637215633,-180900781,180900766.9
1,4902990,-0.385486824,-3466931.663,3466929.462
1,10.61793755,-0.551263073,-1.416542117,-0.797451954
1,4.666661969,0.0106098,-0.51155602,-0.275902365
1,9.419106689,-0.366248868,-1.15143399,-0.794250987
1,106984429.7,0.662537425,-75649418.86,75649412.1
1,255832323.4,1.330859118,-180900778.4,180900763.1
1,255832330.6,-1.449182883,-180900768,180900783.7
1,255832330.9,-1.495054086,-180900768,180900784
1,255832330.9,-1.463059728,-180900768,180900784
1,255832330.9,-1.43343438,-180900768,180900784
1,222839831.9,0.013253073,-157571550.7,157571561.7
1,0.814120884,0.004900542,-0.172685821,-0.190428348
1,0.711294049,0.022545297,-0.022483334,-0.119412968
1,0.549064992,0.023799505,-0.031365964,-0.170038796
1,110666752.4,1.215009717,-78253214.29,78253207.33
1,255832308.4,3.4931664,-180900768,180900752.2
1,255832308.5,2.181953749,-180900768,180900752.3
1,255832308.3,1.544115738,-180900768,180900752.1
1,255832308.3,2.103671859,-180900768,180900752.1
1,147701754.7,1.323825459,-104440916.4,104440908.1
1,1.537110252,0.045162168,-0.185960032,-0.159673909
1,1.905114858,-0.017757125,-0.193019294,-0.151796076
1,9.002798049,-0.007862349,-1.102723516,-0.554573402
1,10.15865945,-0.183662609,-1.330345808,-0.769077973
1,11.01178172,-0.393101918,-1.590703708,-0.801290711
1,10.2972193,0.033529133,-1.402440979,-0.693243946
1,10.56154459,-0.187149991,-1.461254157,-0.508333207
1,1.328233083,0.101965506,-0.149704651,-0.056570029
1,1.074484557,-0.045024772,-0.199441505,-0.21126873
1,1.763997145,-0.039164822,-0.277779073,-0.121545424
1,10.50391734,-0.14497262,-1.3471622,-0.541403727
1,10.79521603,-0.389552032,-1.495320338,-0.628599723
1,3.113414747,0.048506398,-0.371805632,-0.212938884
1,0.875250462,0.019025764,-0.142327402,-0.083695806
1,1.375545789,-0.007015113,-0.176608371,-0.117662478
1,1.097120657,-0.058073438,-0.149550702,0.011148973
1,50062228.78,-0.051350198,-35399341.06,35399341.01
1,1.203037192,-0.013827948,-0.211514689,-0.132215995
1,0.777868259,-0.016669832,-0.126173225,-0.004582504
1,0.988336681,-0.056263773,-0.125960223,0.011246074
1,1.033493301,-0.124338167,-0.085077298,-0.005764388
1,4.766336491,-0.453767187,-0.24390905,0.018709088
1,8.800986429,-0.744566439,-0.294556053,-0.371825134
1,8.836735376,-0.739150907,-0.264519361,-0.135926804
1,1.166408319,-0.082745347,-0.108739072,-0.086110063
1,0.746362294,-0.001009115,-0.191752058,-0.125444955
1,0.796869441,0.025608394,-0.140316459,-0.077049544
1,1.464644064,-0.008512033,-0.225941444,-0.105902773
1,0.479387238,-0.071672779,-0.020277721,-0.197406726
1,0.95498768,-0.072510513,-0.148070339,-0.174269428
1,1.143197602,-0.025376716,-0.122896721,-0.183009183
1,0.479066236,0.004159381,-0.135646297,-0.17974462
1,0.968020101,0.00993623,-0.055486568,-0.084701159
1,0.912504641,0.065797514,0.037839278,0.010441829
1,1.420660271,0.027856289,-0.00760235,-0.006260195
1,0.894486045,-0.265593301,0.090435994,-0.197836652
1,0.384467605,0.02529608,-0.029176058,-0.034983553
1,1.372635439,0.059569183,-0.114224003,-0.072597651
1,0.809311622,-0.072036438,-0.048350023,-0.023919836
1,1.863216994,-0.060917881,-0.293195517,-0.149946605
1,0.913588208,0.046183256,-0.141545892,0.006803836
1,3.271076358,0.045032941,-0.399294416,-0.041998397
1,11.32359227,-0.607796818,-1.537715628,-0.397175725
1,11.27619153,-0.6439772,-1.553855044,-0.600197484
1,10.96991918,-0.326174152,-1.43762894,-0.829919052
1,11.66251577,-0.745427376,-1.620427798,-0.718399062
1,7.123628725,-0.382649406,-1.016180471,-0.58666985
1,1.391242588,0.089020577,-0.1805304,-0.16528438
1,1.101606539,-0.003399133,-0.13390568,-0.199946998
1,1.388285571,0.011701301,-0.198445155,-0.213944321
1,0.627410409,-0.012556391,-0.058208334,-0.225877609
1,18365795.97,-0.000162914,-12986579.05,12986577.77
1,255832315.8,-2.037380572,-180900768.1,180900762.7
1,255832310.6,-4.892267498,-180900768,180900755.3
1,255832327.4,-0.593213971,-180900768,180900779.1
1,255832327.9,0.590433805,-180900768,180900779.8
1,255832319.8,-7.363105329,-180900768.3,180900767.9
1,255832319.1,-6.820488515,-180900768.3,180900767.1
1,255832317.5,-4.699409764,-180900768.2,180900764.9
1,255832317.3,1.160662019,-180900768,180900764.8
1,255832309.7,3.047691457,-180900768,180900754
1,255832316.4,0.648577563,-180900767.2,180900764.2
1,255832311.4,1.248834458,-180900768,180900756.4
1,255832310.6,1.629746174,-180900768,180900755.3
1,255832317.6,0.966464738,-180900772.9,180900760.4
1,255832329,1.284116667,-180900768,180900781.3
1,255832329,1.177001135,-180900775,180900774.4
1,255832326.3,1.017913226,-180900773.9,180900771.6
1,255832326.7,-2.046974068,-180900767.9,180900778.1
1,255832325.2,0.836771561,-180900771.3,180900772.8
1,255832329.2,1.401516302,-180900782.1,180900767.6
0,255832328.7,1.25019961,-180900768,180900781
0,255832325,-1.733782385,-180900768.7,180900775
0,255832324.3,-1.604114807,-180900773.1,180900769.7
0,255832329.1,1.136986255,-180900775.6,180900773.9
0,255832330.2,-0.94406243,-180900783.3,180900767.8
0,255832321.9,2.265179145,-180900772.5,180900766.8
0,255832326.2,1.199941412,-180900779.4,180900766
0,255832326.2,-0.753279042,-180900777.5,180900767.9
0,136341216.7,-0.575736717,-96407797.54,96407799.5
0,0.682412208,-0.021784982,-0.140054642,-0.204107062
0,0.959533186,0.018653607,-0.121506409,-0.229390769
0,1.036720478,-0.138172169,-0.010638113,-0.115236723
0,1.01768275,-0.114890867,-0.007530624,-0.03573631
0,0.564691565,-0.062869547,0.008456549,-0.135524266
0,0.810715299,-0.008439274,-0.118544534,-0.140379887
0,0.665695699,-0.032843925,-0.135417347,-0.148874731
0,0.923892886,-0.04886358,-0.069274019,-0.133749679
0,1.342228408,0.042614952,-0.079879158,-0.191629084
0,0.786671587,0.001995662,-0.092845088,-0.116303638
0,1.171864526,-0.022344591,-0.064292174,-0.066626991
0,1.069806788,-0.038845646,-0.037270609,-0.126122873
0,1.040694594,0.030633498,-0.062954486,-0.167252919
0,0.994806875,-0.049693551,-0.060024427,-0.181412107
0,1.146413577,-0.098928983,-0.038487502,-0.165500213
0,1.969109944,-0.143664385,-0.07258256,-0.130040093
0,1.582110952,-0.113534625,-0.112904814,-0.081983455
0,0.41677584,-0.113034079,-0.091737143,-0.105153045
0,1.479682303,0.002457415,-0.197121245,-0.167148207
0,0.592810037,-0.018719923,0.018312633,-0.156094009
0,0.953739293,-0.099715183,0.011267773,-0.137301833
0,0.477985866,-0.123414379,0.01041726,-0.096687234
0,0.366806157,-0.087915743,0.031215567,-0.151028039
0,0.94656971,-0.033501502,0.025500221,-0.159814723
0,0.858477869,-0.021717684,-0.15536201,-0.160842707
0,1.505486623,-0.125113195,-0.151057982,-0.071350098
0,1.059089566,-0.006683651,-0.125847123,-0.131109737
0,0.65846787,-0.015411223,-0.131935271,-0.151110217
0,0.38386581,-0.094977338,-0.114676564,-0.13198691
0,0.818503499,-0.015493651,-0.077822329,-0.167756934
0,0.442050836,-0.008989463,-0.067313775,-0.200670684
0,1.2352178,0.024527475,-0.217925492,-0.131128298
0,3.125640283,-0.061843615,-0.388669574,-0.181296907
0,1.703992639,0.058505202,-0.195869893,-0.150759431
0,7.439348037,-0.099226556,-0.837534863,-0.648487158
0,7.53647186,-0.151405744,-0.89365868,-0.649193424
0,5.001630522,-0.00020854,-0.471592878,-0.082982509
0,5.838967396,-0.050177818,-0.608692107,-0.336055532
0,9.782894819,-0.146471942,-1.235750475,-0.763869679
0,4.756718728,-0.069088424,-0.629871467,-0.260372133
0,1.870481174,-0.001233575,-0.194186735,-0.028619871
0,1.197811619,-0.077301713,-0.178762305,-0.020325545
0,0.979085853,0.067083601,-0.253024468,-0.068969724
0,224104491.7,1.577565057,-158465803.2,158465808.2
0,255832330.1,1.554679316,-180900779,180900771.8
0,255832330.3,1.284450511,-180900780.8,180900770.3
0,255832327.5,0.957332201,-180900770.8,180900776.5
0,255832330.8,1.231642426,-180900783.9,180900768
0,255832330.8,1.40204884,-180900784,180900768
0,255832327.7,1.479381632,-180900771.2,180900776.3
0,255832330.9,0.941299758,-180900784,180900768
0,255832327.6,1.655422198,-180900780.9,180900766.5
0,255832327,-4.259250892,-180900777.8,180900768.7
0,255832330.2,-0.851562296,-180900783.1,180900767.9
0,255832330.2,0.895941271,-180900781.3,180900769.8
0,255832328.8,-0.900929533,-180900779.9,180900769.2
0,255832330.5,0.255278011,-180900783.6,180900767.9
0,255832326.6,0.682512068,-180900774.1,180900771.8
0,66044187,0.398785333,-46700291.06,46700292.78
0,1.360360297,0.004578723,-0.166597022,-0.169235595
0,51796520.73,0.726164011,-36625671.2,36625668.08
0,255832315.1,1.352060064,-180900764.8,180900764.9
0,255832321,1.998183337,-180900775.3,180900762.7
0,255832321.9,1.138048963,-180900774.2,180900765.2
0,255832321.1,-2.824263971,-180900768,180900770.1
0,255832313.2,-5.970493316,-180900768,180900759.1
0,255832319.5,-8.201481558,-180900768,180900768
0,255832328.8,1.378676961,-180900768,180900781.1
0,255832319.5,-8.757021448,-180900768,180900767.9
0,255832319.5,-9.332506198,-180900768,180900768
0,255832319.5,-9.236987351,-180900768,180900767.9
0,255832319.5,-8.230881185,-180900768,180900768
0,255832309.5,-1.6625718,-180900768,180900753.8
0,255832309.2,-0.245181604,-180900768,180900753.4
0,255832316.9,-4.322836981,-180900768,180900764.2
0,255832312.4,-1.843877576,-180900768,180900757.9
0,255832308.5,0.881786201,-180900768,180900752.4
0,255832311.2,0.753550113,-180900768,180900756.2
0,255832319.5,0.472591444,-180900768,180900767.9
0,255832319.4,-6.861493336,-180900768.1,180900767.7
0,255832318.8,-8.347827004,-180900768,180900766.9
0,255832308.4,-1.38394981,-180900768,180900752.2
0,255832324.7,-1.993846837,-180900768,180900775.3
0,255832319.2,-6.943352635,-180900768,180900767.5
0,255832318.3,-5.68835012,-180900768.1,180900766.2
0,255832312.9,-4.182274514,-180900768,180900758.5
0,133938225.6,-0.286145985,-94708626.91,94708627.88
0,255832321.7,-3.34640002,-180900770.9,180900768.1
0,255832312.5,2.889492854,-180900770.4,180900755.6
0,255832309.4,2.025242768,-180900768,180900753.6
0,255832310,3.347801185,-180900768,180900754.5
0,255832310.5,3.497891671,-180900768,180900755.3
0,255832327.8,1.574816213,-180900780,180900767.6
0,255832330.4,1.976170174,-180900783.5,180900767.8
0,255832330.4,1.770456292,-180900783.6,180900767.9
0,255832330.2,0.719396674,-180900778.7,180900772.3
0,255832330.8,1.195394757,-180900783.9,180900768
0,255832330.9,0.847145729,-180900784,180900768
0,255832330.7,1.313112555,-180900783.9,180900768
0,255832326.9,1.807476665,-180900780.1,180900766.4
0,255832325.9,2.238639054,-180900779,180900766
0,255832325.8,2.270899617,-180900778.9,180900765.9
0,255832323.1,2.221101535,-180900776.9,180900764.1
0,255832308.4,2.079456466,-180900768,180900752.2
0,255832308.2,1.774720883,-180900768,180900752
0,255832309.7,2.132350395,-180900768,180900754.1
0,255832312.3,-1.441643482,-180900767.9,180900757.8
0,255832310.9,-1.631304878,-180900769.8,180900754
0,255832321.2,0.784144691,-180900768,180900770.4
0,255832309.9,1.414501235,-180900768,180900754.3
0,255832308.4,2.203877193,-180900768,180900752.2
0,255832310.1,2.104157165,-180900768,180900754.6
0,255832320.9,0.835811131,-180900768,180900769.9
0,255832308.3,-0.122084787,-180900768,180900752.1
0,255832309.8,1.440768816,-180900768,180900754.3
0,255832327.4,0.800278273,-180900768,180900779.1
0,23143186.99,0.05334738,-16364703.65,16364704.42
0,150708991.2,1.664884749,-106567353.1,106567345.9
0,255832309.5,2.842653075,-180900768,180900753.9
0,255832310,2.913625806,-180900768,180900754.5
0,255832313.7,1.315091698,-180900768.1,180900759.7
0,255832309.1,-3.327580491,-180900768.1,180900753.1
0,255832310,-4.120545065,-180900768,180900754.5
0,255832312.3,-4.654609193,-180900768,180900757.7
0,255832311.3,-4.860621143,-180900768,180900756.3
0,255832310.5,-4.821803495,-180900768,180900755.3
0,255832314.7,-4.927967517,-180900768,180900761.2
0,255832313.2,-4.938975219,-180900768,180900759.1
0,255832316.5,-5.088361058,-180900768,180900763.7
0,255832319.3,-6.319695031,-180900769.1,180900766.5
0,255832319.6,-6.035230838,-180900768.3,180900767.8
0,255832320.5,-5.953904665,-180900769.4,180900767.9
0,255832319.7,-6.365763332,-180900768.5,180900767.7
0,255832319.3,-6.891633613,-180900768.1,180900767.6
0,255832319.9,-5.829266682,-180900768.7,180900767.8
0,255832321.3,-5.867543321,-180900771,180900767.5
0,255832328.7,-0.28491027,-180900768.1,180900780.8
0,255832319.3,-3.919263318,-180900768,180900767.6
0,255832319.5,-4.362540737,-180900768,180900768
0,255832319.5,-6.749173455,-180900768,180900768
0,255832314.7,-3.173289128,-180900768.1,180900761.1
0,255832314.1,1.315102288,-180900768,180900760.3
0,255832321.3,2.169416622,-180900776.4,180900762.1
0,255832325.2,1.57067682,-180900776.2,180900767.8
0,255832330,1.520684555,-180900777.6,180900773.2
0,255832326.4,1.398048491,-180900774.6,180900771.1
0,255832325.5,1.400111552,-180900778.2,180900766.2
0,255832328,0.441773919,-180900777.3,180900770.7
0,30062197.03,0.211808485,-21257182.36,21257183.01
0,2.942247317,0.003291791,-0.326841442,-0.068483109
0,0.868073123,0.040531386,-0.039892435,-0.163444425
0,1.145167102,0.052148329,-0.05879877,-0.197493024
0,1.205018831,0.063152785,-0.087982209,-0.151450976
0,0.675626057,0.083347847,-0.062890319,-0.219410726
0,0.837797464,0.059069244,-0.08396662,-0.224523362
0,3.379655452,0.094639546,-0.366788027,0.240377551
0,9.836718051,0.196536751,-1.229363696,1.617224886
0,6.336055003,-0.042253697,-0.863125047,0.369060116
0,3.726873667,-0.043273539,-0.398758733,-0.360745915
0,3.412325495,-0.148584197,-0.065286401,0.056177668
0,3.364941894,-0.054273132,-0.254921685,-0.042201592
0,0.395755036,0.017201967,-0.009096908,-0.216961252
0,0.221740268,0.002103933,0.005159142,-0.204085268
0,0.218873933,0.003092486,0.003961338,-0.200876313
0,0.211616633,0.001418449,0.006542476,-0.193908317
0,0.221063628,0.002547021,0.002429509,-0.203200066
0,0.215016774,0.002645699,0.005097594,-0.197227817
0,0.216496124,0.005849266,-0.003188473,-0.198117777
0,0.208884341,0.009535278,-0.002151685,-0.189228737
0,0.206319671,0.010307221,0.002118303,-0.18748245
0,0.211650753,0.004518595,-0.00028537,-0.193515188
0,0.207970692,0.004122215,0.003360986,-0.188401229
0,0.208719023,0.008558364,-0.002909219,-0.188691127
0,0.207807563,0.003558417,0.001473902,-0.188520407
0,0.21353005,0.003140755,-0.001632933,-0.195479338
0,0.663706772,-0.095711348,-0.054947365,-0.087959973
0,0.713630963,-0.135919432,-0.067520107,-0.025229644
1,0.008737408,-0.000101091,0.00243542,0.001226031
1,0.04580662,0.001019585,0.010878528,-0.009187964
1,0.127209713,-0.011824158,0.01358768,-0.002475444
1,0.247159174,0.000642123,0.041985228,-0.018087401
1,0.338326719,-0.007041756,0.039971004,-0.018674624
1,0.271551675,-0.005634134,0.045313704,-0.024732651
1,0.198374624,0.022794167,0.019093112,-0.014761995
1,0.075006811,0.000751702,0.004239027,-0.002909417
1,0.363414587,-0.039955655,0.020813673,-0.040828601
1,0.690632013,-0.213740873,-0.140082937,-0.094145405
1,0.102833712,-0.004667495,0.014054656,-0.014253132
1,0.005049178,-0.000192774,-0.000317293,-0.004788283
1,0.004497698,-0.000170077,-0.000271998,-0.004227187
1,0.004225119,-0.000155795,-0.000262685,-0.003939549
1,0.004182523,-0.000141971,-0.000242535,-0.003906766
1,0.004018764,-0.000138831,-0.000248163,-0.003726827
1,0.008590676,-0.00015261,-0.000372109,-0.003617474
1,0.004798474,5.42E-05,5.20E-06,-0.004088237
1,0.004551262,5.66E-05,1.15E-05,-0.004026534
1,0.003997248,8.08E-05,1.45E-05,-0.003767265
1,0.004178464,5.10E-05,1.70E-05,-0.003609228
1,0.00452695,2.55E-05,-9.43E-06,-0.003617115
1,0.146105048,-0.018972174,0.024849977,0.00350595
1,0.049961934,0.002304659,0.003939068,-0.001800717
1,0.078120795,0.001408671,0.007909967,-0.003355433
1,0.102766165,-0.001786782,0.008060514,-0.003178471
1,0.149661212,-0.004024285,0.014492566,-0.008448904
1,0.193242232,-0.00994714,0.010644217,-0.001818643
1,0.101680466,0.001056003,0.009254395,-0.002561328
1,0.087963524,3.10E-05,0.007733069,-0.00026643
1,0.077354142,-0.001736675,0.007610422,-0.002113346
1,0.211769162,-0.00874453,0.014015324,-0.010150146
1,0.306336959,0.005143693,0.024900042,-0.023506433
1,0.723526286,-0.124291522,0.136217164,-0.209135561
1,1.230757925,0.010871074,0.1519585,-0.115226629
1,0.39731792,-0.019842186,0.057747545,-0.04822265
1,0.187304258,-0.012146024,0.03360574,-0.006797999
1,0.050461365,-0.003230366,0.01046256,-0.004067091
1,0.080229273,-0.0056,0.008618108,-0.009697703
1,0.055039224,-0.005034834,0.0059564,-0.004344095
1,0.152414692,0.010809043,0.011280472,-0.015411633
1,0.205329924,0.010679119,0.016876425,-0.015396137
1,0.027370593,0.002356683,0.00260614,-0.000216458
1,0.144684977,0.009380058,0.007441324,-0.010124327
1,0.113055077,0.015039424,0.005689184,-0.001079244
1,0.067717171,0.002279611,0.005776499,-0.000904846
1,0.10319788,-0.000553864,0.006044946,-0.000292627
1,0.092534925,0.003187636,0.006087343,-0.003215497
1,0.095596352,0.004104863,0.006555771,-0.003585848
1,0.143228259,0.000749519,0.015869674,-0.009023483
1,0.819546925,-0.256271712,0.168382944,-0.037387933
1,0.075652456,0.001162741,0.007393372,-0.005122815
1,0.074754749,-0.00255348,0.003444117,-0.001245977
1,0.689660711,-0.248593109,0.055832303,-0.081569305
1,0.472225236,-0.157699144,-0.012750532,-0.109437064
1,0.064442467,0.001698558,0.007038474,-0.006215758
1,0.09763336,0.004999896,0.008121672,-0.003632497
1,0.07054121,0.000732143,0.001401441,-0.007628864
1,0.036744541,-0.000709499,0.002306221,-0.004113215
1,0.046818821,0.001240664,0.001472953,-0.002790476
1,0.020783457,0.000620368,0.002159996,-0.002849572
1,0.037195574,-9.43E-05,0.001547405,-0.010355756
1,0.032375958,-0.001399225,0.003057634,-0.004010073
1,0.014535016,0.000418288,0.000775198,-0.013530209
1,0.030492448,-0.002730207,0.001339377,-0.008872091
1,0.037911948,-0.000658495,0.001953166,-0.005049342
1,0.038123938,0.001331369,0.002408715,3.30E-05
1,0.01929077,0.000335784,0.000472467,-0.006274055
1,0.014593441,6.34E-05,-2.44E-05,-0.012216722
1,0.017697502,-0.000139591,-0.000287739,-0.012195658
0,0.225827496,-0.0268228,0.084051317,0.018736416
0,0.00772408,2.10E-05,-2.06E-05,0.007335936
0,0.114935891,0.00507186,0.012337488,0.003972535
0,0.058139409,0.002522111,0.007046308,0.005833229
0,0.016146858,8.82E-05,0.003438543,0.003657304
0,0.010765498,0.000106469,0.003003297,0.003517717
0,0.069815456,0.00205672,0.00759543,0.004051815
1,0.088285765,-0.006747043,0.016815243,0.004494744
1,0.053430437,-0.001966291,0.00523398,0.004935816
1,0.020940679,-0.000115933,0.001095078,0.007386736
1,0.008719047,-0.000161298,-0.000431609,0.007818193
1,0.008794549,-0.000141477,-0.000397329,0.007752744
1,0.008925715,-0.000129606,-0.000358231,0.007829209
1,0.007868314,-0.000162111,-0.000368621,0.00779059
1,0.009185639,-0.000156809,-0.000376642,0.007914974
1,0.008091612,-0.000171166,-0.000340121,0.007784623
1,0.007602977,-0.000198748,-0.000330357,0.007468642
1,0.007471741,-0.000187127,-0.000343334,0.007388358
1,0.008014389,-0.000161319,-0.000350177,0.007587169
1,0.008352806,-0.000220672,-0.000331414,0.007733271
1,0.030993143,0.000399854,0.002540163,0.004228729
1,0.014691333,0.000353495,-9.76E-06,0.007768016
1,0.00950739,-0.000485708,0.000105216,0.009394325
1,0.009621582,-0.000487338,0.000119587,0.009576012
1,0.020963067,-0.000874119,0.003498165,0.009068863
1,0.055294022,-0.001148623,0.008577316,0.002976836
1,0.074393479,0.000307535,0.011173388,-0.000774661
1,0.00610212,0.000421698,6.93E-05,0.005841477
1,0.038936146,-0.000774205,0.004718351,0.001249318
1,0.67957943,-0.5699,-0.128844595,-0.173358108
1,0.172295221,0.002992272,0.01400545,0.004947441
1,0.076020623,-0.002870603,0.001102399,0.002247256
1,0.106146995,0.002937041,0.004026377,0.004871682
1,0.188910947,0.005425391,0.005001794,0.012459775
1,0.184671011,0.010684373,0.012747653,0.003127728
1,0.066919579,0.002870192,0.001590572,0.002403671
1,0.064198799,7.83E-05,0.002640997,0.000512664
1,0.144844773,0.01285866,0.006858535,0.007191653
1,0.103446884,0.002427853,0.016571375,0.001031296
1,0.104716926,-0.004558836,0.011228625,0.00475387
1,0.07401834,-0.006042824,0.006895682,0.003121882
1,0.258126545,0.028530524,-0.001053057,0.013680284
1,0.137345515,0.017748873,0.005543865,-0.00074591
1,0.048129532,-0.001742917,-0.000730899,0.002004507
1,0.04845315,0.001476836,-0.00313919,0.002298331
1,0.051700237,0.000508031,-0.000365081,0.000405131
1,0.034449039,0.001132568,-0.00096981,0.001949593
1,0.007812396,7.47E-05,3.10E-05,0.005666653
1,0.009621319,3.56E-05,6.23E-05,0.005883121
1,0.00934585,7.73E-05,-3.03E-05,0.00638437
1,0.015064839,0.000101522,0.000239812,0.006629051
1,0.011186286,5.85E-05,-0.000122992,0.00720265
1,0.00983943,0.000143471,3.38E-05,0.007028007
1,0.479532243,-0.009377816,0.008181279,-0.017232958
1,0.226840942,0.00019278,0.004174186,-0.007066465
1,0.119053857,-0.003335235,0.002801544,-0.003109463
1,0.131756661,0.006026963,0.007355334,0.003161916
1,0.068416006,-0.00150643,0.003865846,0.002569353
1,0.013557958,-0.006791489,-0.001392136,0.005903379
1,0.069230745,-0.00231642,0.009871834,0.004830002
1,0.038415316,-0.000898831,0.000527859,0.006745117
1,0.034601396,-0.000582725,0.000581974,0.002743751
1,0.029984161,-0.000603589,0.003083747,0.00628406
1,0.028193471,0.000476637,0.000487422,-0.00019806
1,0.031368023,-0.002242812,0.001884853,0.006857751
1,0.077781887,-0.004673482,-0.002002817,-0.004063155
1,0.076369073,0.001986811,0.004572496,0.003146348
1,0.029377277,-0.000311514,0.001002691,0.007066229
1,0.018459196,-0.001842103,-0.001906656,-0.000228354
1,0.058724486,-0.001398769,-0.000771557,0.003729549
1,0.198921804,0.011340872,0.008911955,-0.001534112
1,0.033193344,-0.002205739,0.002201544,0.003577796
1,0.064293455,-0.005695083,0.002107182,0.000922818
0,0.009347854,0.000140242,0.000572305,-0.005260641
0,0.03291179,-0.000248866,0.001337373,-0.006675397
0,0.142992352,-0.001873726,0.020789741,-0.011577856
0,0.043983088,0.000383593,0.002435521,-0.004837326
0,0.02227028,-1.65E-05,0.000828768,-0.001414796
0,0.002997549,0.000122801,4.21E-05,-0.002565277
0,0.002852868,9.90E-05,4.11E-05,-0.002365597
0,0.003001512,7.50E-05,2.20E-05,-0.00229208
0,0.002702247,0.000103418,6.58E-05,-0.002138474
0,0.003007284,0.000107686,-3.16E-05,-0.002260175
0,0.002820714,0.000170925,0.000131492,-0.001868153
0,0.002933211,4.63E-05,-8.39E-05,-0.002436924
0,0.037733906,0.000963568,0.001964631,-0.001946332
0,0.049788815,-3.37E-05,0.001313526,-0.001678366
0,0.00333951,-5.98E-05,-9.59E-05,-0.002899729
0,0.003450366,-4.06E-05,-7.57E-05,-0.002226053
0,0.002564313,-8.42E-06,2.58E-05,-0.001759983
0,0.003690328,-1.56E-05,-0.00011467,-0.001683038
0,0.004255939,-1.50E-05,-9.81E-05,-0.001629179
0,0.004456821,1.27E-06,-3.04E-05,-0.001591148
0,0.045463069,0.001551605,0.004058087,-0.001193664
0,0.129687569,0.005210335,0.009017733,-0.010282038
0,0.004936736,5.20E-05,-2.41E-05,-0.002006918
0,0.034515521,-0.000922276,0.002721545,-0.001602401
0,0.006174654,0.000288563,-0.000164875,-0.001779979
0,0.016402911,7.19E-06,0.002239842,-0.00366095
1,0.147621298,-0.005636348,0.019016569,2.27E-05
1,0.119475907,0.016421863,0.012482097,-0.001627991
1,0.019444784,0.000110108,0.003328574,-0.00317178
1,0.007260837,0.000165826,-0.000279996,-0.002430506
1,0.005751684,-3.02E-06,5.16E-05,-0.00179625
1,0.003853004,0.000219817,-0.00017612,-0.001593228
1,0.003355307,-3.06E-06,2.04E-06,-0.001381684
1,0.003708754,-6.07E-06,-1.83E-05,-0.001312297
1,0.004205339,-2.48E-05,3.62E-05,-0.001497555
0,0.179739047,0.014947652,0.019520589,-0.002230536
0,0.145014351,0.0178801,0.016282601,0.004082663
0,0.103196012,0.000773838,0.006306963,-0.002511987
0,0.089910902,-0.000921446,0.008032138,-0.00193243
0,0.197378392,-0.02147225,0.011811458,-0.007119729
0,0.100448042,-0.000327538,0.008783844,-0.005082718
0,0.13575504,0.001624885,0.008124489,-0.001609983
0,0.194356628,0.03651698,0.013248936,-0.003689424
0,0.189473518,-0.003358445,0.021453003,-0.011157506
0,0.092898904,-0.004627271,2.55E-05,0.003698708
0,0.075946763,-0.005471801,0.000786432,0.003612172
0,0.096515871,-0.003732187,0.001112112,0.003844424
0,0.395955603,-0.048028408,0.04334852,-0.036366653
0,0.094131543,-0.005566417,0.01211255,-0.000164415
0,0.029882963,0.000579579,0.002077745,-0.003124943
0,0.029015459,-0.000550678,0.001763248,-0.003241839
0,0.050703461,-0.003744299,0.005355785,-0.001741317
0,0.062045159,-0.000358795,0.005919904,-0.002694018
0,0.02297887,-0.000272274,0.002572045,-0.005490994
0,0.008502795,0.000122167,-3.68E-05,-0.004535937
0,0.009511744,0.000135835,-0.000129769,-0.003721117
0,0.008187481,7.43E-05,-3.46E-05,-0.003343706
0,0.009903644,0.000327511,-0.000183618,-0.003315965
1,0.01640493,3.90E-05,0.000178262,-0.002610317
1,0.006853456,0.000134771,3.29E-05,-0.003523333
1,0.005771784,6.29E-05,8.47E-05,-0.003430471
1,0.020525047,0.000687052,0.000990075,-0.00277329
1,0.05503983,0.000350052,0.002743796,-0.002210949
1,0.009120548,0.000231784,-3.67E-05,-0.004590267
1,0.007218113,0.000166201,3.38E-05,-0.00449104
1,0.013463079,-0.000152418,-0.000215444,-0.003935619
1,0.04448279,-0.001137307,0.001029596,-0.001825302
1,0.042129995,-0.000401147,0.001429227,-0.002631374
1,0.048378177,-0.000571655,0.005300834,-0.004116549
1,0.015383542,0.000909063,0.000676604,-0.00308275
1,0.038291572,0.001715551,0.002716156,-0.003949427
1,0.019209744,0.000389642,0.001123426,-0.002378366
1,0.049537186,-0.001720258,0.003634619,-0.002213818
1,0.126224473,0.015132604,0.008211591,-0.010051782
1,0.31681861,0.029602312,0.00451231,-0.004943241
1,0.432337946,0.056920509,0.001421363,0.035356711
